...1,StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,DistributionChannel,UserLanguage,Q31,Q32_1,Q32_2,Q34,Q35,Q2.1_1,Q2.1_2,Q2.1_3,Q2.1_4,Q2.1_5,Q2.1_6,Q2.1_7,Q2.1_8,Q2.1_9,Q2.1_10,Q2.1_DO,Q3.1,Q2.2_1,Q2.2_2,Q2.2_3,Q2.2_4,Q2.2_5,Q2.2_6,Q2.2_7,Q2.2_8,Q2.2_9,Q2.2_10,Q2.2_DO,Q3.2,Q4,Q5,Q5_3_TEXT,Q6,Q7,Q8,Q8_4_TEXT,Q9,Q10,Q11,Q12,FL_35_DO,ill_honest,undoc_honest,honest,ill_hardworking,undoc_hardworking,hardworking,ill_unlawful,undoc_unlawful,unlawful,ill_violent,undoc_violent,violent,ill_intelligent,undoc_intelligent,intelligent,ill_uneducated,undoc_uneducated,uneducated,ill_lazy,undoc_lazy,lazy,ill_immoral,undoc_immoral,immoral,ill_loyal,undoc_loyal,loyal,ill_responsible,undoc_responsible,responsible,ID,Treatment,Response,Hispanic/Latino,Not Hispanic/Latino,Latin America,Europe,Middle East,Asia,Third-world/poor country,Construction,Food,Gardener,Maid,Unemployed,Job Americans Don't Want,Hardworking,Honest,Loyal,Intelligent,Responsible,Immoral,Lazy,Uneducated,Unlawful,Violent,Family-oriented,Religious/church-going,Poor/low socio-economic status,Stealing American's Jobs,Seeking welfare,Better life,Fleeing/escaping hardship,"No ""typical"" unauthorized immigrant",Criticize US immigration process,"Risk-taking, brave",Contributions to U.S.,Are trying or should try to become legal,Nobody illegal on stolen land,US doesn't treat well,American dream,Unfair/disrespectful to legal immigrants and citizens,Anti-unauthorized immigration = racism,Respondent talks about their connection/experience,Opposition to terminology
NA,12/6/20 23:26,12/7/20 0:16,100,2997,TRUE,12/7/20 0:16,anonymous,EN,NA,Yes,Yes,"I have read and understand the above consent form. I certify that I am 18 years old or older. By clicking this button to enter the survey and filling out the date below, I indicate my willingness to voluntarily take part in this study",12/6/20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5 (very well),1 (not well at all),1 (not well at all),5 (very well),3,1 (not well at all),1 (not well at all),5 (very well),5 (very well),Intelligent|Violent|Honest|Lazy|Unlawful|Responsible|Loyal|Hardworking|Uneducated|Immoral,I typically picture a migrant farm worker that doesn't get paid nearly enough for the back breaking word they do.,19,Female,NA,White,No,Democrat,NA,NA,Extremely liberal,NA,"My parents, grandparents and I were all born in the USA.",C6,NA,3,3,NA,5,5,NA,1,1,NA,1,1,NA,5,5,NA,3,3,NA,1,1,NA,1,1,NA,5,5,NA,5,5,zO59n,T6,I typically picture a migrant farm worker that doesn't get paid nearly enough for the back breaking word they do.,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,12/6/20 23:51,12/7/20 0:19,100,1704,TRUE,12/7/20 0:19,anonymous,EN,NA,Yes,Yes,"I have read and understand the above consent form. I certify that I am 18 years old or older. By clicking this button to enter the survey and filling out the date below, I indicate my willingness to voluntarily take part in this study",12/6/20,4,5 (very well),3,3,3,3,2,3,3,3,Uneducated|Intelligent|Violent|Loyal|Immoral|Responsible|Unlawful|Hardworking|Lazy|Honest,"I am aware of the stereotypes on illegal immigrants. Some people say they are uneducated, immoral, ""stupid"", and typically commit crimes. However, I think that is such a wrong way to think about them. Even though what they are doing is illegal, they should not be treated the way they are in the United States. Some of them are hard working and want what is best of their family. But Americans do wrong things as well.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,Female,NA,White,No,Independent,NA,Closer to Democratic Party,Slightly conservative,NA,"My parents and I were born in the USA, but at least one of my grandparents was an immigrant.",C3,4,NA,4,5,NA,5,3,NA,3,3,NA,3,3,NA,3,3,NA,3,2,NA,2,3,NA,3,3,NA,3,3,NA,3,rjL0b,T3,"I am aware of the stereotypes on illegal immigrants. Some people say they are uneducated, immoral, ""stupid"", and typically commit crimes. However, I think that is such a wrong way to think about them. Even though what they are doing is illegal, they should not be treated the way they are in the United States. Some of them are hard working and want what is best of their family. But Americans do wrong things as well.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NA,12/7/20 0:28,12/7/20 0:32,100,255,TRUE,12/7/20 0:32,anonymous,EN,"I consent to the processing of my personal information for the purpose of research as set forth in this online Consent Notice. I understand that I may withdraw my consent at any time, but doing so will not affect the processing of my personal information before my withdrawal of consent.",Yes,Yes,"I have read and understand the above consent form. I certify that I am 18 years old or older. By clicking this button to enter the survey and filling out the date below, I indicate my willingness to voluntarily take part in this study",12/6/20,4,4,3,4,2,4,2,3,4,4,Intelligent|Responsible|Loyal|Lazy|Unlawful|Hardworking|Violent|Immoral|Uneducated|Honest,"I view them as people who mostly come to the US to have build better lives for themselves or their fsmiles, they could send money back to Mexico since there are less opportunites there. They might be uneducated but comoensate for that with hardwork.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,Male,NA,Other,Yes,Democrat,NA,NA,Liberal,NA,"I was born in the USA, but at least one of my parents is an immigrant",C5,4,NA,4,4,NA,4,3,NA,3,4,NA,4,2,NA,2,4,NA,4,2,NA,2,3,NA,3,4,NA,4,4,NA,4,TdVUh,T5,"I view them as people who mostly come to the US to have build better lives for themselves or their fsmiles, they could send money back to Mexico since there are less opportunites there. They might be uneducated but comoensate for that with hardwork.",1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,12/7/20 15:46,12/7/20 15:51,100,248,TRUE,12/7/20 15:51,anonymous,EN,NA,Yes,Yes,"I have read and understand the above consent form. I certify that I am 18 years old or older. By clicking this button to enter the survey and filling out the date below, I indicate my willingness to voluntarily take part in this study",12/7/20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5 (very well),5 (very well),1 (not well at all),1 (not well at all),5 (very well),1 (not well at all),1 (not well at all),1 (not well at all),5 (very well),5 (very well),Immoral|Responsible|Intelligent|Hardworking|Violent|Honest|Lazy|Loyal|Unlawful|Uneducated,I believe undocumented immigrants are typically very hardworking and respectable people who are just looking for a better life in America,19,Male,NA,White,No,Democrat,NA,NA,Extremely liberal,NA,"My parents, grandparents and I were all born in the USA.",C2,NA,5,5,NA,5,5,NA,1,1,NA,1,1,NA,5,5,NA,1,1,NA,1,1,NA,1,1,NA,5,5,NA,5,5,2xcQr,T2,I believe undocumented immigrants are typically very hardworking and respectable people who are just looking for a better life in America,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,12/7/20 15:56,12/7/20 15:59,100,153,TRUE,12/7/20 15:59,anonymous,EN,NA,Yes,Yes,"I have read and understand the above consent form. I certify that I am 18 years old or older. By clicking this button to enter the survey and filling out the date below, I indicate my willingness to voluntarily take part in this study",12/7/20,3,3,3,3,3,3,3,3,3,3,Loyal|Unlawful|Violent|Uneducated|Hardworking|Intelligent|Responsible|Lazy|Honest|Immoral,Someone who is desparate to get a better life for themselves and/or their children,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,Female,NA,White,No,Democrat,NA,NA,Slightly liberal,NA,I am an immigrant to the USA and a naturalized citizen.,C1,3,NA,3,3,NA,3,3,NA,3,3,NA,3,3,NA,3,3,NA,3,3,NA,3,3,NA,3,3,NA,3,3,NA,3,6P9kD,T1,Someone who is desparate to get a better life for themselves and/or their children,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,12/7/20 15:47,12/7/20 16:05,100,1076,TRUE,12/7/20 16:05,anonymous,EN,NA,Yes,Yes,NA,12/7/20,3,5 (very well),1 (not well at all),1 (not well at all),3,3,1 (not well at all),1 (not well at all),3,3,Immoral|Lazy|Unlawful|Honest|Intelligent|Loyal|Hardworking|Responsible|Uneducated|Violent,"I don't really know what a ""typical illegal immigrant"" means. This really strikes me as a loaded question. There is no ""typical"" illegal immigrant. Some are white people from europe who are just business professionals, some come from Asia or South american countries of many different races. What a ridiculous question this is. I don't make any judgements of someone simply based off the fact that they are not a citizen and are here ""illegally"". I leave those judgements until i know them as a person. The only thing I will say is to assign them bad values is something I disagree with because I do not think people are inherently bad, and all people are hardworking in one way or another. The rest are middle because you cannot just make a judgement based on if someone is illegal. Who am I to know? My grandmother was illegal, but that does not mean she was automatically honest or lazy and no one should view her those ways simply because of no citizenship.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,Male,NA,White,Yes,Other,Socialist,NA,Extremely liberal,NA,"I was born in the USA, but at least one of my parents is an immigrant",C3,3,NA,3,5,NA,5,1,NA,1,1,NA,1,3,NA,3,3,NA,3,1,NA,1,1,NA,1,3,NA,3,3,NA,3,rd7Z4,T3,"I don't really know what a ""typical illegal immigrant"" means. This really strikes me as a loaded question. There is no ""typical"" illegal immigrant. Some are white people from europe who are just business professionals, some come from Asia or South american countries of many different races. What a ridiculous question this is. I don't make any judgements of someone simply based off the fact that they are not a citizen and are here ""illegally"". I leave those judgements until i know them as a person. The only thing I will say is to assign them bad values is something I disagree with because I do not think people are inherently bad, and all people are hardworking in one way or another. The rest are middle because you cannot just make a judgement based on if someone is illegal. Who am I to know? My grandmother was illegal, but that does not mean she was automatically honest or lazy and no one should view her those ways simply because of no citizenship.",1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NA,12/7/20 16:15,12/7/20 16:16,100,93,TRUE,12/7/20 16:16,anonymous,EN,NA,Yes,Yes,NA,12/7/20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5 (very well),5 (very well),1 (not well at all),1 (not well at all),5 (very well),1 (not well at all),1 (not well at all),1 (not well at all),5 (very well),5 (very well),Intelligent|Lazy|Honest|Immoral|Uneducated|Responsible|Hardworking|Unlawful|Violent|Loyal,"they are the hardest working people in this country, pay taxes more than our president, and deserve all rights",22,Female,NA,White,No,Democrat,NA,NA,Extremely liberal,NA,"My parents, grandparents and I were all born in the USA.",C4,NA,5,5,NA,5,5,NA,1,1,NA,1,1,NA,5,5,NA,1,1,NA,1,1,NA,1,1,NA,5,5,NA,5,5,p6mt4,T4,"they are the hardest working people in this country, pay taxes more than our president, and deserve all rights",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,12/7/20 16:26,12/7/20 16:34,100,497,TRUE,12/7/20 16:34,anonymous,EN,NA,Yes,Yes,"I have read and understand the above consent form. I certify that I am 18 years old or older. By clicking this button to enter the survey and filling out the date below, I indicate my willingness to voluntarily take part in this study",12/7/20,5 (very well),5 (very well),1 (not well at all),1 (not well at all),5 (very well),3,1 (not well at all),1 (not well at all),5 (very well),5 (very well),Lazy|Unlawful|Honest|Responsible|Hardworking|Intelligent|Uneducated|Loyal|Violent|Immoral,I think the typical illegal immigrant is hardworking and a a valuable part of this country.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,Other,Non-binary,White,Yes,Democrat,NA,NA,Extremely liberal,NA,"My parents and I were born in the USA, but at least one of my grandparents was an immigrant.",C1,5,NA,5,5,NA,5,1,NA,1,1,NA,1,5,NA,5,3,NA,3,1,NA,1,1,NA,1,5,NA,5,5,NA,5,GpH96,T1,I think the typical illegal immigrant is hardworking and a a valuable part of this country.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
NA,12/7/20 16:41,12/7/20 16:43,100,94,TRUE,12/7/20 16:43,anonymous,EN,NA,Yes,Yes,NA,12/7/22,2,5 (very well),1 (not well at all),1 (not well at all),3,2,1 (not well at all),1 (not well at all),3,2,Lazy|Immoral|Loyal|Hardworking|Uneducated|Intelligent|Violent|Honest|Unlawful|Responsible,I view the typical illegal immigrant as someone who just simply wants to achieve a better life and is willing to work hard in order to do so.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,Female,NA,White,Yes,Democrat,NA,NA,Liberal,NA,"My parents, grandparents and I were all born in the USA.",C3,2,NA,2,5,NA,5,1,NA,1,1,NA,1,3,NA,3,2,NA,2,1,NA,1,1,NA,1,3,NA,3,2,NA,2,zdvCn,T3,I view the typical illegal immigrant as someone who just simply wants to achieve a better life and is willing to work hard in order to do so.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,12/7/20 16:43,12/7/20 16:46,100,153,TRUE,12/7/20 16:46,anonymous,EN,NA,Yes,Yes,"I have read and understand the above consent form. I certify that I am 18 years old or older. By clicking this button to enter the survey and filling out the date below, I indicate my willingness to voluntarily take part in this study",12/7/20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5 (very well),5 (very well),1 (not well at all),1 (not well at all),5 (very well),1 (not well at all),1 (not well at all),1 (not well at all),5 (very well),5 (very well),Uneducated|Honest|Lazy|Loyal|Hardworking|Intelligent|Responsible|Unlawful|Violent|Immoral,The typical undocumented immigrant is working in this country to better their life and the lives of their families. They did not have the same opportunities in their home country and are willing to make the sacrifice to come to the United States to get help.,20,Female,NA,White,No,Democrat,NA,NA,Extremely liberal,NA,"My parents and I were born in the USA, but at least one of my grandparents was an immigrant.",C4,NA,5,5,NA,5,5,NA,1,1,NA,1,1,NA,5,5,NA,1,1,NA,1,1,NA,1,1,NA,5,5,NA,5,5,LVur5,T4,The typical undocumented immigrant is working in this country to better their life and the lives of their families. They did not have the same opportunities in their home country and are willing to make the sacrifice to come to the United States to get help.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,12/7/20 16:46,12/7/20 16:49,100,178,TRUE,12/7/20 16:49,anonymous,EN,"I consent to the processing of my personal information for the purpose of research as set forth in this online Consent Notice. I understand that I may withdraw my consent at any time, but doing so will not affect the processing of my personal information before my withdrawal of consent.",Yes,Yes,"I have read and understand the above consent form. I certify that I am 18 years old or older. By clicking this button to enter the survey and filling out the date below, I indicate my willingness to voluntarily take part in this study",12/7/20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,3,3,3,3,3,3,3,Immoral|Intelligent|Responsible|Lazy|Uneducated|Violent|Honest|Hardworking|Unlawful|Loyal,I view the typical undocumented immigrant to be someone who understands the fact that they have a lot at risk when they are doing what they are doing but the oppourtunity to live in the United States is worth it for them.,21,Male,NA,White,No,Independent,NA,Closer to Democratic Party,Liberal,NA,"My parents, grandparents and I were all born in the USA.",C2,NA,3,3,NA,3,3,NA,2,2,NA,3,3,NA,3,3,NA,3,3,NA,3,3,NA,3,3,NA,3,3,NA,3,3,6yHFy,T2,I view the typical undocumented immigrant to be someone who understands the fact that they have a lot at risk when they are doing what they are doing but the oppourtunity to live in the United States is worth it for them.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NA,12/7/20 17:00,12/7/20 17:02,100,126,TRUE,12/7/20 17:02,anonymous,EN,"I consent to the processing of my personal information for the purpose of research as set forth in this online Consent Notice. I understand that I may withdraw my consent at any time, but doing so will not affect the processing of my personal information before my withdrawal of consent.",Yes,Yes,NA,12/7/20,3,4,3,2,4,2,1 (not well at all),1 (not well at all),3,3,Hardworking|Violent|Uneducated|Honest|Immoral|Lazy|Unlawful|Intelligent|Responsible|Loyal,I dont have many opinions on this topic. I can see both sides and can see that these people want a better life but also understand that the actions are illegal.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,Female,NA,Other,No,Democrat,NA,NA,Liberal,NA,"I was born in the USA, but at least one of my parents is an immigrant",C5,3,NA,3,4,NA,4,3,NA,3,2,NA,2,4,NA,4,2,NA,2,1,NA,1,1,NA,1,3,NA,3,3,NA,3,eXeZy,T5,I dont have many opinions on this topic. I can see both sides and can see that these people want a better life but also understand that the actions are illegal.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,12/7/20 17:20,12/7/20 17:22,100,105,TRUE,12/7/20 17:22,anonymous,EN,NA,Yes,Yes,"I have read and understand the above consent form. I certify that I am 18 years old or older. By clicking this button to enter the survey and filling out the date below, I indicate my willingness to voluntarily take part in this study",5/15/02,3,5 (very well),4,3,4,3,1 (not well at all),3,2,3,Lazy|Loyal|Responsible|Violent|Honest|Unlawful|Immoral|Intelligent|Hardworking|Uneducated,Anyone who comes into a country illegally.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,Male,NA,Asian,No,Democrat,NA,NA,Slightly liberal,NA,"I was born in the USA, but at least one of my parents is an immigrant",C1,3,NA,3,5,NA,5,4,NA,4,3,NA,3,4,NA,4,3,NA,3,1,NA,1,3,NA,3,2,NA,2,3,NA,3,j1H14,T1,Anyone who comes into a country illegally.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,12/7/20 16:37,12/7/20 17:30,100,3210,TRUE,12/7/20 17:30,anonymous,EN,"I consent to the processing of my personal information for the purpose of research as set forth in this online Consent Notice. I understand that I may withdraw my consent at any time, but doing so will not affect the processing of my personal information before my withdrawal of consent.",Yes,Yes,"I have read and understand the above consent form. I certify that I am 18 years old or older. By clicking this button to enter the survey and filling out the date below, I indicate my willingness to voluntarily take part in this study",12/7/20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5 (very well),2,3,3,3,2,1 (not well at all),3,4,Hardworking|Lazy|Loyal|Immoral|Honest|Responsible|Uneducated|Intelligent|Violent|Unlawful,"There is nothing wrong with an undocumented immigrant, through I will say that part of them is not honest because they have to lie about their legal status for necessary matters. I think undocumented immigrants can work hard but also there are some sketchy restaurants and facilities that take advantage of undocumented immigrants which sucks",22,Female,NA,Asian,No,Democrat,NA,NA,Liberal,NA,"I was born in the USA, but at least one of my parents is an immigrant",C6,NA,2,2,NA,5,5,NA,2,2,NA,3,3,NA,3,3,NA,3,3,NA,2,2,NA,1,1,NA,3,3,NA,4,4,UO1Pu,T6,"There is nothing wrong with an undocumented immigrant, through I will say that part of them is not honest because they have to lie about their legal status for necessary matters. I think undocumented immigrants can work hard but also there are some sketchy restaurants and facilities that take advantage of undocumented immigrants which sucks",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NA,12/7/20 17:36,12/7/20 17:39,100,139,TRUE,12/7/20 17:39,anonymous,EN,NA,Yes,Yes,NA,8/31/01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5 (very well),1 (not well at all),1 (not well at all),4,1 (not well at all),1 (not well at all),1 (not well at all),4,4,Violent|Responsible|Intelligent|Honest|Hardworking|Immoral|Uneducated|Unlawful|Loyal|Lazy,"To me undocumented immigrants are strong, resilient people who leave their homes and all they’ve known to seek out a better life or better job opportunities and they should not be vilified for wanting better for themselves and their children.",18,Female,NA,White,Yes,Democrat,NA,NA,Liberal,NA,"I was born in the USA, but at least one of my parents is an immigrant",C4,NA,4,4,NA,5,5,NA,1,1,NA,1,1,NA,4,4,NA,1,1,NA,1,1,NA,1,1,NA,4,4,NA,4,4,CxTZN,T4,"To me undocumented immigrants are strong, resilient people who leave their homes and all they‚Äôve known to seek out a better life or better job opportunities and they should not be vilified for wanting better for themselves and their children.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
NA,11/29/20 22:16,11/30/20 18:18,62,72109,FALSE,12/7/20 18:18,anonymous,EN,NA,Yes,Yes,NA,4/14/20,4,5 (very well),2,2,5 (very well),2,1 (not well at all),1 (not well at all),5 (very well),5 (very well),Loyal|Immoral|Hardworking|Intelligent|Unlawful|Uneducated|Responsible|Violent|Honest|Lazy,"Though sounds cliche, the honest truth about why people immigrate is because they want a better life for their children. They don't go places to do crime they leave to do better - be better. They are dedicated to everything they do and we see this when we learn about the lengths they went through just make sure that their family would have a better life.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C3,4,NA,4,5,NA,5,2,NA,2,2,NA,2,5,NA,5,2,NA,2,1,NA,1,1,NA,1,5,NA,5,5,NA,5,HBFsx,T3,"Though sounds cliche, the honest truth about why people immigrate is because they want a better life for their children. They don't go places to do crime they leave to do better - be better. They are dedicated to everything they do and we see this when we learn about the lengths they went through just make sure that their family would have a better life.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
